date,model,GraphicsFillPercentage,TopSheetFillPercentage,Columns,Rows,Sheets
2020-12-06,TLAS,80.8081,8.080808080808081,5,9,11
2020-12-06,TLAL,82.04545454545455,8.409090909090908,5,8,11
2020-12-05,TLK,52.5,17.5,6,10,4
2020-12-05,TLAL,86.81818181818181,8.863636363636363,5,8,11
2020-12-05,TLAS,79.596,8.080808080808081,5,9,11
2020-12-05,TLAL,83.63636363636364,8.409090909090908,5,8,11
2020-12-05,TLAL,85.9091,8.636363636363637,5,8,11
2020-12-05,TLAL,84.54545454545455,8.636363636363637,5,8,11
2020-12-04,TLAS,80.60606060606061,8.080808080808081,5,9,11
2020-12-04,TLAL,85.68181818181819,8.636363636363637,5,8,11
2020-12-04,TLK,53.333333333333336,17.916666666666668,6,10,4
2020-12-04,TLAL,82.5,7.5,5,8,12
2020-12-04,NPAS,69.44444444444444,13.88888888888889,6,2,6
2020-12-04,TLAL,87.08333333333333,7.916666666666667,5,8,12
2020-12-04,NPAS,70,18.333333333333332,6,2,5
2020-12-04,NPAL,83.33333333333333,16.666666666666668,6,2,6
2020-12-04,TLAS,82.02020202020202,8.282828282828282,5,9,11
2020-12-04,TLAL,87.11538461538461,7.3076923076923075,5,8,13
2020-12-04,NPAL,61.666666666666664,16.666666666666668,6,2,5
2020-12-04,TLAL,89.375,6.0938,5,8,16
2020-12-04,NPK,50,25,6,2,3
2020-12-04,NPAL,73.61111111111111,15.277777777777779,6,2,6
2020-12-04,TLAL,82.72727272727273,8.409090909090908,5,8,11
2020-12-04,TLAL,82.95454545454545,8.409090909090908,5,8,11
2020-12-04,TLAS,80.60606060606061,8.080808080808081,5,9,11
2020-12-04,NPAL,73.80952380952381,13.095238095238095,6,2,7
2020-12-04,TLK,55.416666666666664,18.75,6,10,4
2020-12-04,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-12-04,TLAL,87.33333333333333,6.333333333333333,5,8,15
2020-12-04,TLAL,82.27272727272727,8.409090909090908,5,8,11
2020-12-03,TLAL,85.68181818181819,8.636363636363637,5,8,11
2020-12-03,TLAS,81.61616161616162,8.282828282828282,5,9,11
2020-12-03,NPAL,87.82051282051282,7.6923076923076925,6,2,13
2020-12-03,TLAS,80.404,8.080808080808081,5,9,11
2020-12-03,TLAL,86.81818181818181,8.863636363636363,5,8,11
2020-12-03,TLAL,84.79166666666667,7.708333333333333,5,8,12
2020-12-03,NPAL,91.66666666666667,7.142857142857143,6,2,14
2020-12-03,TLK,53.75,17.916666666666668,6,10,4
2020-12-03,TLAS,81.01010101010101,8.282828282828282,5,9,11
2020-12-03,TLAL,88.46153846153847,7.5,5,8,13
2020-12-03,NPAL,82.29166666666667,12.5,6,2,8
2020-12-03,TLAL,88.63636363636364,8.863636363636363,5,8,11
2020-12-03,TLAS,80,8.080808080808081,5,9,11
2020-12-03,TLAL,80.9091,8.181818181818182,5,8,11
2020-12-03,NPAL,81.25,12.5,6,2,8
2020-12-03,TLAL,84.0909,8.409090909090908,5,8,11
2020-12-03,NPAS,70.83333333333333,15.277777777777779,6,2,6
2020-12-03,NPAL,75,20,6,2,5
2020-12-03,TLK,53.75,17.916666666666668,6,10,4
2020-12-03,NPAL,73.61111111111111,15.277777777777779,6,2,6
2020-12-03,TLAL,83.125,7.708333333333333,5,8,12
2020-12-02,TLAS,82.4074,7.592592592592593,5,9,12
2020-12-02,TLAL,85.89285714285714,6.607142857142857,5,8,14
2020-12-02,NPAL,68.33333333333333,18.333333333333332,6,2,5
2020-12-02,NPAS,70,18.333333333333332,6,2,5
2020-12-02,NPAL,65,16.666666666666668,6,2,5
2020-12-02,NPK,41.666666666666664,41.666666666666664,6,2,2
2020-12-02,NPAL,61.666666666666664,16.666666666666668,6,2,5
2020-12-02,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-12-02,TLAL,86.73076923076923,7.3076923076923075,5,8,13
2020-12-02,TLAL,85.22727272727273,8.636363636363637,5,8,11
2020-12-02,NPAS,73.33333333333333,18.333333333333332,6,2,5
2020-12-02,NPK,58.333333333333336,30.555555555555557,6,2,3
2020-12-02,NPAL,66.66666666666667,16.666666666666668,6,2,5
2020-12-02,TLAS,81.61616161616162,8.282828282828282,5,9,11
2020-12-02,TLAL,87.11538461538461,7.3076923076923075,5,8,13
2020-12-02,NPAL,92.5926,5.555555555555555,6,2,18
2020-12-02,NPAL,72.04301075268818,2.4193548387096775,6,2,31
2020-12-02,TLAL,89.23076923076923,7.5,5,8,13
2020-12-02,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-12-02,TLAL,89.61538461538461,7.5,5,8,13
2020-12-02,NPAL,76.38888888888889,15.277777777777779,6,2,6
2020-12-02,NPAL,85.41666666666667,12.5,6,2,8
2020-12-02,NPAL,91.66666666666667,6.666666666666667,6,2,15
2020-12-02,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-12-02,TLAL,82.91666666666667,7.708333333333333,5,8,12
2020-12-02,NPAL,71.66666666666667,18.333333333333332,6,2,5
2020-12-02,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-12-02,TLAL,90.83333333333333,4.642857142857143,5,8,21
2020-12-02,TLAS,82.03703703703704,7.592592592592593,5,9,12
2020-12-02,TLK,52.5,17.5,6,10,4
2020-12-01,TLAL,88.63636363636364,8.863636363636363,5,8,11
2020-12-01,TLAL,87.91666666666667,8.125,5,8,12
2020-12-01,TLAS,83.63636363636364,8.484848484848484,5,9,11
2020-12-01,TLAL,87.72727272727273,8.863636363636363,5,8,11
2020-12-01,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-12-01,TLAL,85,8.636363636363637,5,8,11
2020-12-01,NPAL,83.33333333333333,16.666666666666668,6,2,6
2020-12-01,TLAL,93.05555555555556,5.555555555555555,5,8,18
2020-12-01,NPAL,79.76190476190476,14.285714285714286,6,2,7
2020-12-01,TLAS,84.64646464646465,8.484848484848484,5,9,11
2020-12-01,TLAL,87.70833333333333,8.125,5,8,12
2020-12-01,TLK,52.5,17.5,6,10,4
2020-12-01,NPAL,76.66666666666667,20,6,2,5
2020-12-01,NPAS,63.333333333333336,16.666666666666668,6,2,5
2020-12-01,TLAL,85.625,7.916666666666667,5,8,12
2020-12-01,NPAL,81.66666666666667,9.166666666666666,6,2,10
2020-12-01,NPAL,70.83333333333333,15.277777777777779,6,2,6
2020-12-01,TLAL,82.95454545454545,8.409090909090908,5,8,11
2020-12-01,NPAL,73.80952380952381,13.095238095238095,6,2,7
2020-12-01,TLAS,79.79797979797979,8.080808080808081,5,9,11
2020-12-01,NPAS,71.66666666666667,18.333333333333332,6,2,5
2020-12-01,TLAL,81.36363636363636,8.181818181818182,5,8,11
2020-11-30,TLAL,86.36363636363636,8.636363636363637,5,8,11
2020-11-30,TLK,54.166666666666664,18.333333333333332,6,10,4
2020-11-30,TLAS,83.93162393162393,7.0085470085470085,5,9,13
2020-11-30,TLAL,83.75,7.708333333333333,5,8,12
2020-11-30,TLAL,92.97619047619048,4.761904761904762,5,8,21
2020-11-30,TLAL,77.73809523809524,3.9285714285714284,5,8,21
2020-11-30,TLAL,86.5909,8.863636363636363,5,8,11
2020-11-30,NPAL,75,20,6,2,5
2020-11-30,TLK,60,20,6,10,4
2020-11-30,NPAL,78.57142857142857,13.095238095238095,6,2,7
2020-11-30,NPAS,75,15.277777777777779,6,2,6
2020-11-30,TLAS,80.20202020202021,8.080808080808081,5,9,11
2020-11-30,TLAL,87.14285714285714,6.785714285714286,5,8,14
2020-11-30,TLAL,85.22727272727273,8.636363636363637,5,8,11
2020-11-30,TLAL,85.625,7.916666666666667,5,8,12
2020-11-30,TLAS,79.79797979797979,8.080808080808081,5,9,11
2020-11-30,NPAL,68.05555555555556,13.88888888888889,6,2,6
2020-11-30,TLAL,84.31818181818181,8.636363636363637,5,8,11
2020-11-30,NPAL,96.50537634408602,3.225806451612903,6,2,31
2020-11-30,TLAL,81.81818181818181,8.181818181818182,5,8,11
2020-11-30,TLAL,88.46153846153847,7.5,5,8,13
2020-11-30,NPAS,75,15.277777777777779,6,2,6
2020-11-30,TLAS,52.91005291005291,2.6455026455026456,5,9,21
2020-11-30,NPAL,82.25806451612904,2.956989247311828,6,2,31
2020-11-30,NPK,50,25,6,2,3
2020-11-30,TLAS,79.39393939393939,8.080808080808081,5,9,11
2020-11-30,TLAL,81.5909,8.181818181818182,5,8,11
2020-11-30,TLK,53.75,17.916666666666668,6,10,4
2020-11-29,TLAL,87.70833333333333,8.125,5,8,12
2020-11-29,TLAL,83.33333333333333,7.708333333333333,5,8,12
2020-11-29,TLAS,81.41414141414141,8.282828282828282,5,9,11
2020-11-29,TLAL,82.72727272727273,8.409090909090908,5,8,11
2020-11-29,TLAS,80.60606060606061,8.080808080808081,5,9,11
2020-11-29,TLK,54.583333333333336,18.333333333333332,6,10,4
2020-11-29,TLAL,82.5,7.5,5,8,12
2020-11-29,TLAL,87.5,8.863636363636363,5,8,11
2020-11-28,TLAL,87.5,8.863636363636363,5,8,11
2020-11-28,TLAS,80.8081,8.080808080808081,5,9,11
2020-11-28,NPAS,66.66666666666667,16.666666666666668,6,2,5
2020-11-28,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-28,TLAL,83.33333333333333,7.708333333333333,5,8,12
2020-11-28,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-11-28,TLAS,80.8081,8.080808080808081,5,9,11
2020-11-28,TLAL,82.04545454545455,8.409090909090908,5,8,11
2020-11-28,NPAL,68.27956989247312,2.4193548387096775,6,2,31
2020-11-28,TLAL,87.88461538461539,7.5,5,8,13
2020-11-28,TLAS,81.21212121212122,8.282828282828282,5,9,11
2020-11-27,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-27,TLAL,84.54545454545455,8.636363636363637,5,8,11
2020-11-27,NPAS,77.08333333333333,11.458333333333334,6,2,8
2020-11-27,NPAL,96.50537634408602,3.225806451612903,6,2,31
2020-11-27,NPK,70.83333333333333,25,6,2,4
2020-11-27,TLAL,86.81818181818181,8.863636363636363,5,8,11
2020-11-27,TLAL,82.95454545454545,8.409090909090908,5,8,11
2020-11-27,NPAS,60,15,6,2,5
2020-11-27,NPAL,70.83333333333333,15.277777777777779,6,2,6
2020-11-27,TLAS,79.39393939393939,8.080808080808081,5,9,11
2020-11-27,TLK,85.69444444444444,7.916666666666667,6,10,12
2020-11-27,NPAL,88.19444444444444,8.333333333333334,6,2,12
2020-11-27,TLAL,91.5,6.666666666666667,5,8,15
2020-11-27,NPAL,90.9091,9.090909090909092,6,2,11
2020-11-27,TLAL,83.63636363636364,8.409090909090908,5,8,11
2020-11-27,NPAL,77.77777777777777,16.666666666666668,6,2,6
2020-11-27,NPAL,89.16666666666667,10,6,2,10
2020-11-27,NPAS,71.66666666666667,18.333333333333332,6,2,5
2020-11-27,TLAS,84.64646464646465,8.484848484848484,5,9,11
2020-11-27,TLAL,83.33333333333333,7.708333333333333,5,8,12
2020-11-27,NPAS,96.50537634408602,3.225806451612903,6,2,31
2020-11-27,NPAL,70,18.333333333333332,6,2,5
2020-11-27,TLAL,85.625,7.916666666666667,5,8,12
2020-11-27,NPAL,92.06349206349206,4.761904761904762,6,2,21
2020-11-27,NPAL,84.0909,9.090909090909092,6,2,11
2020-11-27,TLAL,86.73076923076923,7.3076923076923075,5,8,13
2020-11-27,TLAS,84.07407407407408,7.777777777777778,5,9,12
2020-11-27,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-11-27,TLAL,95.23809523809524,4.761904761904762,5,8,21
2020-11-27,TLK,52.5,17.5,6,10,4
2020-11-26,TLAL,88.18181818181819,8.863636363636363,5,8,11
2020-11-26,NPK,66.66666666666667,33.333333333333336,6,2,3
2020-11-26,TLAS,80.404,8.080808080808081,5,9,11
2020-11-26,NPAL,81.94444444444444,16.666666666666668,6,2,6
2020-11-26,TLAL,84.375,7.708333333333333,5,8,12
2020-11-26,TLAL,85.625,7.916666666666667,5,8,12
2020-11-26,TLAL,85.68181818181819,8.636363636363637,5,8,11
2020-11-26,NPAL,77.38095238095238,13.095238095238095,6,2,7
2020-11-26,NPK,47.22222222222222,25,6,2,3
2020-11-26,TLAL,86.81818181818181,8.863636363636363,5,8,11
2020-11-26,TLAS,81.61616161616162,8.282828282828282,5,9,11
2020-11-26,NPAL,88.88888888888889,6.666666666666667,6,2,15
2020-11-26,TLAL,90.96153846153847,7.6923076923076925,5,8,13
2020-11-26,NPAL,84.16666666666667,10,6,2,10
2020-11-26,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-26,NPAS,77.41935483870968,2.6881720430107525,6,2,31
2020-11-26,TLAL,88.26923076923077,7.5,5,8,13
2020-11-26,TLAL,79.36507936507937,3.9682539682539684,5,8,21
2020-11-26,NPAL,69.44444444444444,13.88888888888889,6,2,6
2020-11-26,NPAL,68.05555555555556,13.88888888888889,6,2,6
2020-11-26,TLAL,81.5909,8.181818181818182,5,8,11
2020-11-26,TLAS,80,8.080808080808081,5,9,11
2020-11-26,TLAL,80.9091,8.181818181818182,5,8,11
2020-11-25,NPAL,77.08333333333333,11.458333333333334,6,2,8
2020-11-25,TLAL,84.375,7.708333333333333,5,8,12
2020-11-25,TLAL,59.523809523809526,2.9761904761904763,5,8,21
2020-11-25,NPAL,76.19047619047619,13.095238095238095,6,2,7
2020-11-25,TLAL,84.0909,8.409090909090908,5,8,11
2020-11-25,TLAS,92.33333333333333,4.888888888888889,5,9,20
2020-11-25,TLAL,95.11904761904762,4.761904761904762,5,8,21
2020-11-25,NPAL,89.91228070175438,5.2631578947368425,6,2,19
2020-11-25,TLAL,85.45454545454545,8.636363636363637,5,8,11
2020-11-25,TLK,56.25,18.75,6,10,4
2020-11-25,NPAL,84.02777777777777,7.638888888888889,6,2,12
2020-11-25,TLAL,95.11904761904762,4.761904761904762,5,8,21
2020-11-25,NPAL,76.19047619047619,13.095238095238095,6,2,7
2020-11-25,NPAL,65,16.666666666666668,6,2,5
2020-11-25,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-25,TLAL,87.5,7.3076923076923075,5,8,13
2020-11-25,TLAS,79.596,8.080808080808081,5,9,11
2020-11-25,TLAL,89.03846153846153,7.5,5,8,13
2020-11-25,NPAL,89.28571428571429,7.142857142857143,6,2,14
2020-11-25,TLAL,80.9091,8.181818181818182,5,8,11
2020-11-25,NPAL,65,16.666666666666668,6,2,5
2020-11-25,TLAL,94.64285714285714,4.761904761904762,5,8,21
2020-11-25,TLAL,95.11904761904762,4.761904761904762,5,8,21
2020-11-25,TLAL,85.17857142857143,6.607142857142857,5,8,14
2020-11-25,TLAS,84.44444444444444,8.484848484848484,5,9,11
2020-11-24,NPAL,76.66666666666667,20,6,2,5
2020-11-24,TLAL,80.9091,8.181818181818182,5,8,11
2020-11-24,TLK,52.5,17.5,6,10,4
2020-11-24,NPAL,85.41666666666667,12.5,6,2,8
2020-11-24,NPAL,63.333333333333336,16.666666666666668,6,2,5
2020-11-24,TLAS,81.81818181818181,8.282828282828282,5,9,11
2020-11-24,TLAL,86.36363636363636,8.636363636363637,5,8,11
2020-11-24,NPK,63.888888888888886,33.333333333333336,6,2,3
2020-11-24,NPAL,78.33333333333333,20,6,2,5
2020-11-24,NPAL,53.57142857142857,2.7777777777777777,6,2,21
2020-11-24,TLAL,83.33333333333333,7.708333333333333,5,8,12
2020-11-24,NPAL,71.66666666666667,18.333333333333332,6,2,5
2020-11-24,TLAL,81.81818181818181,8.181818181818182,5,8,11
2020-11-24,TLAS,81.61616161616162,8.282828282828282,5,9,11
2020-11-24,TLAL,86.16666666666667,6.166666666666667,5,8,15
2020-11-24,NPAL,71.66666666666667,18.333333333333332,6,2,5
2020-11-24,TLAL,85.45454545454545,8.636363636363637,5,8,11
2020-11-24,NPAS,61.666666666666664,16.666666666666668,6,2,5
2020-11-24,TLK,54.583333333333336,18.333333333333332,6,10,4
2020-11-24,TLAS,80.8081,8.080808080808081,5,9,11
2020-11-24,TLAL,85.68181818181819,8.636363636363637,5,8,11
2020-11-23,TLAL,84.54545454545455,8.636363636363637,5,8,11
2020-11-23,TLAS,84.24242424242425,8.484848484848484,5,9,11
2020-11-23,NPAL,66.66666666666667,16.666666666666668,6,2,5
2020-11-23,NPAL,90.83333333333333,5,6,2,20
2020-11-23,NPAS,73.33333333333333,18.333333333333332,6,2,5
2020-11-23,TLAL,82.27272727272727,8.409090909090908,5,8,11
2020-11-23,TLK,55,18.333333333333332,6,10,4
2020-11-23,NPAL,71.66666666666667,18.333333333333332,6,2,5
2020-11-23,TLAL,81.81818181818181,8.181818181818182,5,8,11
2020-11-23,NPAL,85.83333333333333,10,6,2,10
2020-11-23,NPAL,78.33333333333333,20,6,2,5
2020-11-23,TLAL,83.4091,8.409090909090908,5,8,11
2020-11-23,NPAL,77.77777777777777,16.666666666666668,6,2,6
2020-11-23,TLAS,78.98989898989899,8.080808080808081,5,9,11
2020-11-23,TLAL,87.6923,7.3076923076923075,5,8,13
2020-11-23,TLAL,91.1842,5.131578947368421,5,8,19
2020-11-23,TLAL,83.75,7.708333333333333,5,8,12
2020-11-23,NPAL,61.666666666666664,16.666666666666668,6,2,5
2020-11-23,TLK,69.16666666666667,23.333333333333332,6,10,4
2020-11-23,TLAS,85.45454545454545,8.686868686868687,5,9,11
2020-11-23,TLAL,86.34615384615384,7.3076923076923075,5,8,13
2020-11-23,TLAL,84.54545454545455,8.636363636363637,5,8,11
2020-11-23,NPAS,78.33333333333333,20,6,2,5
2020-11-23,NPAL,78.33333333333333,20,6,2,5
2020-11-23,NPAL,86.66666666666667,10,6,2,10
2020-11-23,NPAL,91.66666666666667,7.6923076923076925,6,2,13
2020-11-23,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-23,NPK,45.833333333333336,45.833333333333336,6,2,2
2020-11-23,TLAL,84.375,7.708333333333333,5,8,12
2020-11-22,TLAS,79.1919,8.080808080808081,5,9,11
2020-11-22,TLAL,82.70833333333333,7.708333333333333,5,8,12
2020-11-22,NPAS,63.333333333333336,16.666666666666668,6,2,5
2020-11-22,TLAL,82.27272727272727,8.409090909090908,5,8,11
2020-11-22,TLK,53.75,17.916666666666668,6,10,4
2020-11-22,TLAS,81.41414141414141,8.282828282828282,5,9,11
2020-11-22,TLAL,87.72727272727273,8.863636363636363,5,8,11
2020-11-22,TLAL,84.31818181818181,8.636363636363637,5,8,11
2020-11-21,TLAS,80.8081,8.080808080808081,5,9,11
2020-11-21,TLAL,84.77272727272727,8.636363636363637,5,8,11
2020-11-21,TLK,53.333333333333336,17.916666666666668,6,10,4
2020-11-21,TLAL,90.38461538461539,7.6923076923076925,5,8,13
2020-11-21,TLAS,83.03030303030303,8.484848484848484,5,9,11
2020-11-21,TLAL,89.60526315789474,5,5,8,19
2020-11-21,TLAL,88.75,8.125,5,8,12
2020-11-20,TLK,53.333333333333336,17.916666666666668,6,10,4
2020-11-20,NPK,45.833333333333336,45.833333333333336,6,2,2
2020-11-20,TLAL,82.72727272727273,8.409090909090908,5,8,11
2020-11-20,TLAS,81.61616161616162,8.282828282828282,5,9,11
2020-11-20,NPAS,82.29166666666667,12.5,6,2,8
2020-11-20,NPAL,85.83333333333333,10,6,2,10
2020-11-20,TLAL,86.36363636363636,8.636363636363637,5,8,11
2020-11-20,NPAL,79.36507936507937,3.9682539682539684,6,2,21
2020-11-20,NPAL,70.83333333333333,15.277777777777779,6,2,6
2020-11-20,TLAL,83.18181818181819,8.409090909090908,5,8,11
2020-11-20,NPAS,79.16666666666667,16.666666666666668,6,2,6
2020-11-20,TLAL,88.21428571428571,6.785714285714286,5,8,14
2020-11-20,NPAL,65,16.666666666666668,6,2,5
2020-11-20,TLAS,85.45454545454545,8.686868686868687,5,9,11
2020-11-20,NPAL,66.66666666666667,16.666666666666668,6,2,5
2020-11-20,TLK,56.666666666666664,19.166666666666668,6,10,4
2020-11-20,TLAL,86.66666666666667,6.333333333333333,5,8,15
2020-11-20,NPAL,88.33333333333333,6.666666666666667,6,2,15
2020-11-20,TLAL,83.18181818181819,8.409090909090908,5,8,11
2020-11-20,NPK,41.666666666666664,41.666666666666664,6,2,2
2020-11-20,NPAS,86.66666666666667,6.666666666666667,6,2,15
2020-11-20,NPAL,80.83333333333333,9.166666666666666,6,2,10
2020-11-20,NPAL,90.83333333333333,5,6,2,20
2020-11-20,TLAL,81.5909,8.181818181818182,5,8,11
2020-11-19,TLAS,80.60606060606061,8.080808080808081,5,9,11
2020-11-19,TLAL,89.54545454545455,9.090909090909092,5,8,11
2020-11-19,TLK,54.166666666666664,18.333333333333332,6,10,4
2020-11-19,TLAL,81.5909,8.181818181818182,5,8,11
2020-11-19,NPAL,69.44444444444444,13.88888888888889,6,2,6
2020-11-19,NPAS,66.66666666666667,16.666666666666668,6,2,5
2020-11-19,NPAL,76.19047619047619,13.095238095238095,6,2,7
2020-11-19,TLAL,82.5,7.5,5,8,12
2020-11-19,TLAS,85.71428571428571,6.666666666666667,5,9,14
2020-11-19,TLAL,83.125,7.708333333333333,5,8,12
2020-11-19,NPAL,91.66666666666667,7.142857142857143,6,2,14
2020-11-19,TLAL,82.70833333333333,7.708333333333333,5,8,12
2020-11-19,NPAS,76.38888888888889,15.277777777777779,6,2,6
2020-11-19,NPAL,61.666666666666664,16.666666666666668,6,2,5
2020-11-19,TLAL,86.66666666666667,7.916666666666667,5,8,12
2020-11-19,TLAS,83.23232323232324,8.484848484848484,5,9,11
2020-11-19,TLK,56.25,18.75,6,10,4
2020-11-19,TLAL,87.5,8.125,5,8,12
2020-11-19,NPAL,83.33333333333333,8.333333333333334,6,2,11
2020-11-19,TLAL,83.4091,8.409090909090908,5,8,11
2020-11-19,NPAL,85.41666666666667,8.333333333333334,6,2,12
2020-11-19,NPAS,84.52380952380952,14.285714285714286,6,2,7
2020-11-19,TLAS,80.20202020202021,8.080808080808081,5,9,11
2020-11-19,NPAL,83.33333333333333,11.11111111111111,6,2,9
2020-11-19,TLAL,81.36363636363636,8.181818181818182,5,8,11
2020-11-19,TLK,53.333333333333336,17.916666666666668,6,10,4
2020-11-18,TLAL,82.04545454545455,8.409090909090908,5,8,11
2020-11-18,TLAS,88.88888888888889,8.148148148148149,5,9,12
2020-11-18,TLAL,87.88461538461539,7.5,5,8,13
2020-11-18,TLK,68.75,22.916666666666668,6,10,4
2020-11-18,NPAL,79.16666666666667,16.666666666666668,6,2,6
2020-11-18,NPAS,66.66666666666667,16.666666666666668,6,2,5
2020-11-18,TLAL,81.5909,8.181818181818182,5,8,11
2020-11-18,NPAL,88.88888888888889,6.666666666666667,6,2,15
2020-11-18,TLAL,86.25,6.785714285714286,5,8,14
2020-11-18,NPAL,73.65591397849462,2.6881720430107525,6,2,31
2020-11-18,TLAS,85.37037037037037,7.777777777777778,5,9,12
2020-11-18,NPK,50,50,6,2,2
2020-11-18,TLAL,80.9091,8.181818181818182,5,8,11
2020-11-18,NPAS,83.33333333333333,14.285714285714286,6,2,7
2020-11-18,TLAL,89.16666666666667,8.125,5,8,12
2020-11-18,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-11-18,NPAL,68.33333333333333,18.333333333333332,6,2,5
2020-11-18,TLAL,86.13636363636364,8.636363636363637,5,8,11
2020-11-18,NPAS,89.88095238095238,7.142857142857143,6,2,14
2020-11-18,TLAS,82.22222222222223,8.282828282828282,5,9,11
2020-11-18,NPAL,78.33333333333333,20,6,2,5
2020-11-18,TLAL,84.77272727272727,8.636363636363637,5,8,11
2020-11-18,TLAL,85.625,7.916666666666667,5,8,12
2020-11-18,NPAL,76.38888888888889,15.277777777777779,6,2,6
2020-11-18,NPAL,61.666666666666664,16.666666666666668,6,2,5
2020-11-18,NPAS,77.08333333333333,11.458333333333334,6,2,8
2020-11-18,TLAS,80.8081,8.080808080808081,5,9,11
2020-11-17,TLAL,89.16666666666667,8.125,5,8,12
2020-11-17,TLK,58.333333333333336,19.583333333333332,6,10,4
2020-11-17,TLAL,86.81818181818181,8.863636363636363,5,8,11
2020-11-17,NPAL,72.22222222222223,15.277777777777779,6,2,6
2020-11-17,NPAL,82.14285714285714,14.285714285714286,6,2,7
2020-11-17,TLAL,83.84615384615384,7.115384615384615,5,8,13
2020-11-17,TLAS,87.27272727272727,8.8889,5,9,11
2020-11-17,TLAL,86.83333333333333,6.333333333333333,5,8,15
2020-11-17,NPK,85.83333333333333,10,6,2,10
2020-11-17,TLAL,89.54545454545455,9.090909090909092,5,8,11
2020-11-17,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-17,NPAL,75,15.277777777777779,6,2,6
2020-11-17,TLAL,85.17857142857143,6.607142857142857,5,8,14
2020-11-17,TLAS,79.1919,8.080808080808081,5,9,11
2020-11-17,TLAL,88.18181818181819,8.863636363636363,5,8,11
2020-11-17,TLAL,87.29166666666667,8.125,5,8,12
2020-11-17,NPK,50,50,6,2,2
2020-11-17,TLAL,84.77272727272727,8.636363636363637,5,8,11
2020-11-17,NPAL,73.61111111111111,15.277777777777779,6,2,6
2020-11-17,TLAS,82.22222222222223,8.282828282828282,5,9,11
2020-11-17,TLAL,88.33333333333333,8.125,5,8,12
2020-11-17,NPAL,73.80952380952381,13.095238095238095,6,2,7
2020-11-17,NPAS,63.333333333333336,16.666666666666668,6,2,5
2020-11-17,TLK,54.583333333333336,18.333333333333332,6,10,4
2020-11-17,NPAS,92.98245614035088,5.2631578947368425,6,2,19
2020-11-17,NPAL,81.48148148148148,10.185185185185185,6,2,9
2020-11-17,TLAL,80.68181818181819,8.181818181818182,5,8,11
2020-11-16,TLAS,80.60606060606061,8.080808080808081,5,9,11
2020-11-16,TLAL,88.54166666666667,8.125,5,8,12
2020-11-16,TLK,52.5,17.5,6,10,4
2020-11-16,NPAL,70,18.333333333333332,6,2,5
2020-11-16,TLAL,85.68181818181819,8.636363636363637,5,8,11
2020-11-16,TLAS,79.1919,8.080808080808081,5,9,11
2020-11-16,NPAS,71.66666666666667,18.333333333333332,6,2,5
2020-11-16,NPAL,66.66666666666667,16.666666666666668,6,2,5
2020-11-16,TLAL,91.80555555555556,5.416666666666667,5,8,18
2020-11-16,NPAS,77.08333333333333,11.458333333333334,6,2,8
2020-11-16,TLAL,86.66666666666667,6.333333333333333,5,8,15
2020-11-16,NPAL,73.61111111111111,15.277777777777779,6,2,6
2020-11-16,NPAL,75,20,6,2,5
2020-11-16,TLAS,82.96296296296296,7.592592592592593,5,9,12
2020-11-16,TLAL,88.8158,5,5,8,19
2020-11-16,TLK,52.916666666666664,17.916666666666668,6,10,4
2020-11-16,NPAS,68.33333333333333,18.333333333333332,6,2,5
2020-11-16,TLAL,81.81818181818181,8.181818181818182,5,8,11
2020-11-16,TLAL,87.5,5.9375,5,8,16
2020-11-16,TLAS,83.23232323232324,8.484848484848484,5,9,11
2020-11-16,NPAL,76.66666666666667,20,6,2,5
2020-11-16,TLAL,84.0909,8.409090909090908,5,8,11
2020-11-16,TLAL,91.76470588235294,5.735294117647059,5,8,17
2020-11-16,NPAL,92.6471,5.882352941176471,6,2,17
2020-11-16,NPAL,76.66666666666667,20,6,2,5
2020-11-16,TLAS,81.81818181818181,8.282828282828282,5,9,11
2020-11-16,NPAS,76.66666666666667,20,6,2,5
2020-11-16,NPAL,88.33333333333333,10,6,2,10
2020-11-16,TLAL,88.125,8.125,5,8,12
2020-11-16,NPAL,71.68458781362007,2.4193548387096775,6,2,31
2020-11-16,NPAL,59.523809523809526,2.9761904761904763,6,2,21
2020-11-16,TLK,52.5,17.5,6,10,4
2020-11-16,TLAL,83.18181818181819,8.409090909090908,5,8,11
2020-11-16,NPAL,88.19444444444444,8.333333333333334,6,2,12
2020-11-16,NPAL,76.66666666666667,20,6,2,5
2020-11-16,NPAS,69.44444444444444,13.88888888888889,6,2,6
2020-11-16,NPAL,91.66666666666667,5.555555555555555,6,2,18
